,SUBJECT,SESSION,RUN,trial_in_session
195461,8,7,8,461
195464,8,7,8,464
195470,8,7,8,470
195481,8,7,8,481
195497,8,7,8,497
195500,8,7,9,500
195506,8,7,9,506
195524,8,7,9,524
195525,8,7,9,525
195539,8,7,9,539
195552,8,7,9,552
195566,8,7,10,566
195586,8,7,10,586
195588,8,7,10,588
195590,8,7,10,590
195597,8,7,10,597
195620,8,7,10,620
195621,8,7,10,621
195624,8,7,10,624
195629,8,7,11,629
195631,8,7,11,631
195697,8,7,12,697
195729,8,7,12,729
195730,8,7,12,730
195744,8,7,12,744
195747,8,7,12,747
195766,8,8,1,16
195774,8,8,1,24
195776,8,8,1,26
195802,8,8,1,52
195807,8,8,1,57
195835,8,8,2,85
195850,8,8,2,100
195863,8,8,2,113
195873,8,8,2,123
195908,8,8,3,158
195913,8,8,3,163
195937,8,8,3,187
195947,8,8,4,197
195954,8,8,4,204
195957,8,8,4,207
195961,8,8,4,211
195970,8,8,4,220
195977,8,8,4,227
195981,8,8,4,231
195983,8,8,4,233
195987,8,8,4,237
196019,8,8,5,269
196023,8,8,5,273
196027,8,8,5,277
196039,8,8,5,289
196045,8,8,5,295
196051,8,8,5,301
196073,8,8,6,323
196080,8,8,6,330
196090,8,8,6,340
196108,8,8,6,358
196119,8,8,6,369
196128,8,8,7,378
196138,8,8,7,388
196139,8,8,7,389
196141,8,8,7,391
196144,8,8,7,394
196155,8,8,7,405
196161,8,8,7,411
196163,8,8,7,413
196183,8,8,7,433
196235,8,8,8,485
196247,8,8,8,497
196262,8,8,9,512
196280,8,8,9,530
196323,8,8,10,573
196328,8,8,10,578
196341,8,8,10,591
196345,8,8,10,595
196348,8,8,10,598
196357,8,8,10,607
196359,8,8,10,609
196376,8,8,11,626
196416,8,8,11,666
196418,8,8,11,668
196424,8,8,11,674
196431,8,8,11,681
196441,8,8,12,691
196445,8,8,12,695
196454,8,8,12,704
196471,8,8,12,721
196475,8,8,12,725
196486,8,8,12,736
196495,8,8,12,745
196518,8,9,1,18
196533,8,9,1,33
196534,8,9,1,34
196555,8,9,1,55
196563,8,9,2,63
196574,8,9,2,74
196579,8,9,2,79
196588,8,9,2,88
196589,8,9,2,89
196594,8,9,2,94
196604,8,9,2,104
196611,8,9,2,111
196613,8,9,2,113
196622,8,9,2,122
196624,8,9,2,124
196635,8,9,3,135
196669,8,9,3,169
196679,8,9,3,179
196713,8,9,4,213
196726,8,9,4,226
196730,8,9,4,230
196743,8,9,4,243
196747,8,9,4,247
196749,8,9,4,249
196758,8,9,5,258
196766,8,9,5,266
196771,8,9,5,271
196773,8,9,5,273
196781,8,9,5,281
196790,8,9,5,290
196791,8,9,5,291
196794,8,9,5,294
196798,8,9,5,298
196810,8,9,5,310
196813,8,9,6,313
196835,8,9,6,335
196855,8,9,6,355
196881,8,9,7,381
196920,8,9,7,420
196929,8,9,7,429
196940,8,9,8,440
196942,8,9,8,442
196945,8,9,8,445
196947,8,9,8,447
196958,8,9,8,458
196962,8,9,8,462
196967,8,9,8,467
196985,8,9,8,485
196986,8,9,8,486
197003,8,9,9,503
197011,8,9,9,511
197022,8,9,9,522
197040,8,9,9,540
197043,8,9,9,543
197052,8,9,9,552
197063,8,9,10,563
197070,8,9,10,570
197075,8,9,10,575
197085,8,9,10,585
197114,8,9,10,614
197135,8,9,11,635
197146,8,9,11,646
197192,8,9,12,692
197196,8,9,12,696
197200,8,9,12,700
197204,8,9,12,704
197240,8,9,12,740
197248,8,9,12,748
197256,8,10,1,6
197316,8,10,2,66
197318,8,10,2,68
197335,8,10,2,85
197358,8,10,2,108
197367,8,10,2,117
197369,8,10,2,119
197374,8,10,2,124
197382,8,10,3,132
197386,8,10,3,136
197392,8,10,3,142
197412,8,10,3,162
197415,8,10,3,165
197416,8,10,3,166
197417,8,10,3,167
197424,8,10,3,174
197427,8,10,3,177
197438,8,10,4,188
197444,8,10,4,194
197449,8,10,4,199
197452,8,10,4,202
197455,8,10,4,205
197456,8,10,4,206
197481,8,10,4,231
197482,8,10,4,232
197487,8,10,4,237
197488,8,10,4,238
197490,8,10,4,240
197497,8,10,4,247
197513,8,10,5,263
197532,8,10,5,282
197535,8,10,5,285
197545,8,10,5,295
197546,8,10,5,296
197562,8,10,5,312
197569,8,10,6,319
197586,8,10,6,336
197598,8,10,6,348
197603,8,10,6,353
197641,8,10,7,391
197645,8,10,7,395
197661,8,10,7,411
197674,8,10,7,424
197689,8,10,8,439
197718,8,10,8,468
197722,8,10,8,472
197724,8,10,8,474
197738,8,10,8,488
197744,8,10,8,494
197745,8,10,8,495
197751,8,10,9,501
197758,8,10,9,508
197766,8,10,9,516
197771,8,10,9,521
197776,8,10,9,526
197779,8,10,9,529
197806,8,10,9,556
197811,8,10,9,561
197814,8,10,10,564
197829,8,10,10,579
197835,8,10,10,585
197899,8,10,11,649
197901,8,10,11,651
197925,8,10,11,675
197929,8,10,11,679
197946,8,10,12,696
197955,8,10,12,705
197956,8,10,12,706
197961,8,10,12,711
197964,8,10,12,714
197973,8,10,12,723
198004,8,11,1,4
198013,8,11,1,13
198035,8,11,1,35
198056,8,11,1,56
198061,8,11,1,61
198075,8,11,2,75
198077,8,11,2,77
198086,8,11,2,86
198126,8,11,3,126
198129,8,11,3,129
198130,8,11,3,130
198132,8,11,3,132
198144,8,11,3,144
198155,8,11,3,155
198163,8,11,3,163
198180,8,11,3,180
198184,8,11,3,184
198188,8,11,4,188
198200,8,11,4,200
198201,8,11,4,201
198208,8,11,4,208
198209,8,11,4,209
198211,8,11,4,211
198217,8,11,4,217
198220,8,11,4,220
198236,8,11,4,236
198238,8,11,4,238
198248,8,11,4,248
198275,8,11,5,275
198283,8,11,5,283
198287,8,11,5,287
198293,8,11,5,293
198306,8,11,5,306
198313,8,11,6,313
198314,8,11,6,314
198319,8,11,6,319
198325,8,11,6,325
198326,8,11,6,326
198340,8,11,6,340
198345,8,11,6,345
198346,8,11,6,346
198365,8,11,6,365
198383,8,11,7,383
198395,8,11,7,395
198398,8,11,7,398
198401,8,11,7,401
198408,8,11,7,408
198412,8,11,7,412
198413,8,11,7,413
198434,8,11,7,434
198442,8,11,8,442
198447,8,11,8,447
198448,8,11,8,448
198450,8,11,8,450
198468,8,11,8,468
198480,8,11,8,480
198489,8,11,8,489
198506,8,11,9,506
198512,8,11,9,512
198523,8,11,9,523
198528,8,11,9,528
198532,8,11,9,532
198547,8,11,9,547
198551,8,11,9,551
198559,8,11,9,559
198565,8,11,10,565
198577,8,11,10,577
198586,8,11,10,586
198605,8,11,10,605
198624,8,11,10,624
198629,8,11,11,629
198636,8,11,11,636
198649,8,11,11,649
198665,8,11,11,665
198673,8,11,11,673
198674,8,11,11,674
198702,8,11,12,702
198714,8,11,12,714
198720,8,11,12,720
198731,8,11,12,731
198741,8,11,12,741
198742,8,11,12,742
198746,8,11,12,746
198754,8,12,1,4
198756,8,12,1,6
198761,8,12,1,11
198768,8,12,1,18
198769,8,12,1,19
198783,8,12,1,33
198787,8,12,1,37
198796,8,12,1,46
198808,8,12,1,58
198821,8,12,2,71
198829,8,12,2,79
198850,8,12,2,100
198857,8,12,2,107
198867,8,12,2,117
198868,8,12,2,118
198869,8,12,2,119
198885,8,12,3,135
198908,8,12,3,158
198915,8,12,3,165
198925,8,12,3,175
198932,8,12,3,182
198939,8,12,4,189
198941,8,12,4,191
198942,8,12,4,192
198959,8,12,4,209
198964,8,12,4,214
198966,8,12,4,216
198985,8,12,4,235
198989,8,12,4,239
199004,8,12,5,254
199006,8,12,5,256
199071,8,12,6,321
199089,8,12,6,339
199091,8,12,6,341
199099,8,12,6,349
199110,8,12,6,360
199128,8,12,7,378
199135,8,12,7,385
199137,8,12,7,387
199139,8,12,7,389
199143,8,12,7,393
199146,8,12,7,396
199148,8,12,7,398
199149,8,12,7,399
199156,8,12,7,406
199161,8,12,7,411
199164,8,12,7,414
199185,8,12,7,435
199189,8,12,8,439
199196,8,12,8,446
199200,8,12,8,450
199213,8,12,8,463
199216,8,12,8,466
199219,8,12,8,469
199228,8,12,8,478
199238,8,12,8,488
199257,8,12,9,507
199269,8,12,9,519
199284,8,12,9,534
199293,8,12,9,543
199298,8,12,9,548
199306,8,12,9,556
199322,8,12,10,572
199332,8,12,10,582
199340,8,12,10,590
199357,8,12,10,607
199367,8,12,10,617
199375,8,12,11,625
199379,8,12,11,629
199390,8,12,11,640
199395,8,12,11,645
199396,8,12,11,646
199399,8,12,11,649
199405,8,12,11,655
199430,8,12,11,680
199453,8,12,12,703
199454,8,12,12,704
199467,8,12,12,717
199482,8,12,12,732
199484,8,12,12,734
199493,8,12,12,743
199509,8,13,1,9
199512,8,13,1,12
199515,8,13,1,15
199518,8,13,1,18
199541,8,13,1,41
199597,8,13,2,97
199629,8,13,3,129
199643,8,13,3,143
199644,8,13,3,144
199647,8,13,3,147
199654,8,13,3,154
199696,8,13,4,196
199698,8,13,4,198
199704,8,13,4,204
199706,8,13,4,206
199713,8,13,4,213
199730,8,13,4,230
199738,8,13,4,238
199745,8,13,4,245
199764,8,13,5,264
199775,8,13,5,275
199800,8,13,5,300
199820,8,13,6,320
199844,8,13,6,344
199849,8,13,6,349
199875,8,13,7,375
199939,8,13,8,439
199942,8,13,8,442
199955,8,13,8,455
199957,8,13,8,457
199981,8,13,8,481
199983,8,13,8,483
199989,8,13,8,489
199999,8,13,8,499
200015,8,13,9,515
200018,8,13,9,518
200032,8,13,9,532
200038,8,13,9,538
200047,8,13,9,547
200048,8,13,9,548
200054,8,13,9,554
200081,8,13,10,581
200091,8,13,10,591
200094,8,13,10,594
200115,8,13,10,615
200120,8,13,10,620
200146,8,13,11,646
200157,8,13,11,657
200162,8,13,11,662
200170,8,13,11,670
200186,8,13,11,686
200191,8,13,12,691
200194,8,13,12,694
200215,8,13,12,715
200221,8,13,12,721
200234,8,13,12,734
200235,8,13,12,735
200239,8,13,12,739
200241,8,13,12,741
200244,8,13,12,744
200259,8,14,1,9
200262,8,14,1,12
200268,8,14,1,18
200291,8,14,1,41
200314,8,14,2,64
200318,8,14,2,68
200320,8,14,2,70
200330,8,14,2,80
200340,8,14,2,90
200347,8,14,2,97
200350,8,14,2,100
200351,8,14,2,101
200355,8,14,2,105
200359,8,14,2,109
200387,8,14,3,137
200390,8,14,3,140
200398,8,14,3,148
200428,8,14,3,178
200451,8,14,4,201
200456,8,14,4,206
200465,8,14,4,215
200473,8,14,4,223
200487,8,14,4,237
200498,8,14,4,248
200515,8,14,5,265
200523,8,14,5,273
200533,8,14,5,283
200546,8,14,5,296
200557,8,14,5,307
200585,8,14,6,335
200592,8,14,6,342
200604,8,14,6,354
200611,8,14,6,361
200632,8,14,7,382
200633,8,14,7,383
200636,8,14,7,386
200659,8,14,7,409
200666,8,14,7,416
200687,8,14,7,437
200690,8,14,8,440
200696,8,14,8,446
200697,8,14,8,447
200698,8,14,8,448
200706,8,14,8,456
200710,8,14,8,460
200717,8,14,8,467
200719,8,14,8,469
200731,8,14,8,481
200737,8,14,8,487
200740,8,14,8,490
200742,8,14,8,492
200746,8,14,8,496
200749,8,14,8,499
200762,8,14,9,512
200772,8,14,9,522
200790,8,14,9,540
200797,8,14,9,547
200799,8,14,9,549
200809,8,14,9,559
200820,8,14,10,570
200822,8,14,10,572
200834,8,14,10,584
200839,8,14,10,589
200851,8,14,10,601
200853,8,14,10,603
200865,8,14,10,615
200866,8,14,10,616
200886,8,14,11,636
200902,8,14,11,652
200903,8,14,11,653
200905,8,14,11,655
200910,8,14,11,660
200915,8,14,11,665
200919,8,14,11,669
200923,8,14,11,673
200930,8,14,11,680
200953,8,14,12,703
200955,8,14,12,705
200963,8,14,12,713
200965,8,14,12,715
200976,8,14,12,726
200980,8,14,12,730
200988,8,14,12,738
200996,8,14,12,746
201004,8,15,1,4
201012,8,15,1,12
201014,8,15,1,14
201026,8,15,1,26
201044,8,15,1,44
201049,8,15,1,49
201056,8,15,1,56
201058,8,15,1,58
201062,8,15,1,62
201063,8,15,2,63
201135,8,15,3,135
201177,8,15,3,177
201178,8,15,3,178
201190,8,15,4,190
201223,8,15,4,223
201226,8,15,4,226
201229,8,15,4,229
201230,8,15,4,230
201236,8,15,4,236
201238,8,15,4,238
201241,8,15,4,241
201270,8,15,5,270
201275,8,15,5,275
201320,8,15,6,320
201327,8,15,6,327
201328,8,15,6,328
201332,8,15,6,332
201333,8,15,6,333
201336,8,15,6,336
201343,8,15,6,343
201348,8,15,6,348
201349,8,15,6,349
201352,8,15,6,352
201353,8,15,6,353
201364,8,15,6,364
201365,8,15,6,365
201386,8,15,7,386
201390,8,15,7,390
201400,8,15,7,400
201408,8,15,7,408
201409,8,15,7,409
201418,8,15,7,418
201419,8,15,7,419
201423,8,15,7,423
201427,8,15,7,427
201461,8,15,8,461
201477,8,15,8,477
201482,8,15,8,482
201486,8,15,8,486
201503,8,15,9,503
201514,8,15,9,514
201518,8,15,9,518
201544,8,15,9,544
201548,8,15,9,548
201573,8,15,10,573
201574,8,15,10,574
201583,8,15,10,583
201585,8,15,10,585
201592,8,15,10,592
201594,8,15,10,594
201600,8,15,10,600
201617,8,15,10,617
201621,8,15,10,621
201626,8,15,11,626
201629,8,15,11,629
201630,8,15,11,630
201634,8,15,11,634
201640,8,15,11,640
201645,8,15,11,645
201646,8,15,11,646
201647,8,15,11,647
201649,8,15,11,649
201656,8,15,11,656
201661,8,15,11,661
201662,8,15,11,662
201667,8,15,11,667
201669,8,15,11,669
201670,8,15,11,670
201672,8,15,11,672
201675,8,15,11,675
201678,8,15,11,678
201682,8,15,11,682
201687,8,15,11,687
201734,8,15,12,734
201744,8,15,12,744
201745,8,15,12,745
201748,8,15,12,748
201752,8,16,1,2
201772,8,16,1,22
201794,8,16,1,44
201801,8,16,1,51
201802,8,16,1,52
201804,8,16,1,54
201809,8,16,1,59
201813,8,16,2,63
201815,8,16,2,65
201821,8,16,2,71
201830,8,16,2,80
201843,8,16,2,93
201850,8,16,2,100
201851,8,16,2,101
201856,8,16,2,106
201872,8,16,2,122
201892,8,16,3,142
201904,8,16,3,154
201922,8,16,3,172
201954,8,16,4,204
201967,8,16,4,217
201973,8,16,4,223
201975,8,16,4,225
201983,8,16,4,233
201985,8,16,4,235
201986,8,16,4,236
201991,8,16,4,241
201995,8,16,4,245
202003,8,16,5,253
202007,8,16,5,257
202013,8,16,5,263
202031,8,16,5,281
202056,8,16,5,306
202057,8,16,5,307
202066,8,16,6,316
202068,8,16,6,318
202074,8,16,6,324
202088,8,16,6,338
202091,8,16,6,341
202100,8,16,6,350
202109,8,16,6,359
202110,8,16,6,360
202116,8,16,6,366
202121,8,16,6,371
202146,8,16,7,396
202181,8,16,7,431
202182,8,16,7,432
202184,8,16,7,434
202196,8,16,8,446
202198,8,16,8,448
202210,8,16,8,460
202221,8,16,8,471
202226,8,16,8,476
202229,8,16,8,479
202244,8,16,8,494
202255,8,16,9,505
202257,8,16,9,507
202260,8,16,9,510
202277,8,16,9,527
202287,8,16,9,537
202294,8,16,9,544
202296,8,16,9,546
202300,8,16,9,550
202311,8,16,9,561
202316,8,16,10,566
202318,8,16,10,568
202328,8,16,10,578
202360,8,16,10,610
202362,8,16,10,612
202365,8,16,10,615
202389,8,16,11,639
202402,8,16,11,652
202425,8,16,11,675
202433,8,16,11,683
202437,8,16,11,687
202439,8,16,12,689
202445,8,16,12,695
202448,8,16,12,698
202476,8,16,12,726
202477,8,16,12,727
202478,8,16,12,728
202484,8,16,12,734
202499,8,16,12,749
202501,8,17,1,1
202502,8,17,1,2
202508,8,17,1,8
202522,8,17,1,22
202528,8,17,1,28
202543,8,17,1,43
202546,8,17,1,46
202551,8,17,1,51
202563,8,17,2,63
202580,8,17,2,80
202598,8,17,2,98
202603,8,17,2,103
202609,8,17,2,109
202630,8,17,3,130
202631,8,17,3,131
202641,8,17,3,141
202652,8,17,3,152
202654,8,17,3,154
202665,8,17,3,165
202669,8,17,3,169
202684,8,17,3,184
202696,8,17,4,196
202697,8,17,4,197
202706,8,17,4,206
202708,8,17,4,208
202719,8,17,4,219
202721,8,17,4,221
202722,8,17,4,222
202723,8,17,4,223
202726,8,17,4,226
202733,8,17,4,233
202744,8,17,4,244
202748,8,17,4,248
202751,8,17,5,251
202755,8,17,5,255
202768,8,17,5,268
202779,8,17,5,279
202802,8,17,5,302
202823,8,17,6,323
202841,8,17,6,341
202863,8,17,6,363
202867,8,17,6,367
202875,8,17,7,375
202882,8,17,7,382
202884,8,17,7,384
202885,8,17,7,385
202910,8,17,7,410
202915,8,17,7,415
202918,8,17,7,418
202920,8,17,7,420
202932,8,17,7,432
202933,8,17,7,433
202939,8,17,8,439
202951,8,17,8,451
202963,8,17,8,463
202987,8,17,8,487
202988,8,17,8,488
202989,8,17,8,489
202992,8,17,8,492
203008,8,17,9,508
203010,8,17,9,510
203064,8,17,10,564
203085,8,17,10,585
203105,8,17,10,605
203110,8,17,10,610
203161,8,17,11,661
203202,8,17,12,702
203218,8,17,12,718
203241,8,17,12,741
203259,8,18,1,9
203261,8,18,1,11
203262,8,18,1,12
203264,8,18,1,14
203268,8,18,1,18
203271,8,18,1,21
203272,8,18,1,22
203276,8,18,1,26
203278,8,18,1,28
203295,8,18,1,45
203298,8,18,1,48
203302,8,18,1,52
203320,8,18,2,70
203321,8,18,2,71
203337,8,18,2,87
203340,8,18,2,90
203358,8,18,2,108
203368,8,18,2,118
203372,8,18,2,122
203385,8,18,3,135
203388,8,18,3,138
203402,8,18,3,152
203405,8,18,3,155
203407,8,18,3,157
203426,8,18,3,176
203432,8,18,3,182
203441,8,18,4,191
203459,8,18,4,209
203473,8,18,4,223
203482,8,18,4,232
203484,8,18,4,234
203501,8,18,5,251
203516,8,18,5,266
203523,8,18,5,273
203526,8,18,5,276
203531,8,18,5,281
203540,8,18,5,290
203549,8,18,5,299
203558,8,18,5,308
203584,8,18,6,334
203587,8,18,6,337
203588,8,18,6,338
203612,8,18,6,362
203615,8,18,6,365
203618,8,18,6,368
203619,8,18,6,369
203629,8,18,7,379
203660,8,18,7,410
203665,8,18,7,415
203666,8,18,7,416
203667,8,18,7,417
203672,8,18,7,422
203708,8,18,8,458
203711,8,18,8,461
203728,8,18,8,478
203736,8,18,8,486
203749,8,18,8,499
203753,8,18,9,503
203772,8,18,9,522
203780,8,18,9,530
203782,8,18,9,532
203786,8,18,9,536
203790,8,18,9,540
203792,8,18,9,542
203794,8,18,9,544
203798,8,18,9,548
203810,8,18,9,560
203826,8,18,10,576
203830,8,18,10,580
203840,8,18,10,590
203855,8,18,10,605
203856,8,18,10,606
203877,8,18,11,627
203883,8,18,11,633
203887,8,18,11,637
203904,8,18,11,654
203915,8,18,11,665
203923,8,18,11,673
203933,8,18,11,683
203935,8,18,11,685
203938,8,18,12,688
203940,8,18,12,690
203944,8,18,12,694
203947,8,18,12,697
203949,8,18,12,699
203956,8,18,12,706
203973,8,18,12,723
203994,8,18,12,744
204000,8,19,1,0
204004,8,19,1,4
204006,8,19,1,6
204008,8,19,1,8
204009,8,19,1,9
204026,8,19,1,26
204042,8,19,1,42
204043,8,19,1,43
204051,8,19,1,51
204060,8,19,1,60
204066,8,19,2,66
204087,8,19,2,87
204105,8,19,2,105
204109,8,19,2,109
204132,8,19,3,132
204133,8,19,3,133
204150,8,19,3,150
204153,8,19,3,153
204165,8,19,3,165
204171,8,19,3,171
204177,8,19,3,177
204186,8,19,3,186
204189,8,19,4,189
204201,8,19,4,201
204215,8,19,4,215
204238,8,19,4,238
204256,8,19,5,256
204259,8,19,5,259
204263,8,19,5,263
204269,8,19,5,269
204308,8,19,5,308
204322,8,19,6,322
204323,8,19,6,323
204339,8,19,6,339
204343,8,19,6,343
204356,8,19,6,356
204357,8,19,6,357
204361,8,19,6,361
204377,8,19,7,377
204384,8,19,7,384
204388,8,19,7,388
204389,8,19,7,389
204391,8,19,7,391
204405,8,19,7,405
204406,8,19,7,406
204410,8,19,7,410
204411,8,19,7,411
204421,8,19,7,421
204429,8,19,7,429
204437,8,19,7,437
204440,8,19,8,440
204455,8,19,8,455
204462,8,19,8,462
204471,8,19,8,471
204477,8,19,8,477
204525,8,19,9,525
204531,8,19,9,531
204560,8,19,9,560
204572,8,19,10,572
204598,8,19,10,598
204601,8,19,10,601
204612,8,19,10,612
204614,8,19,10,614
204623,8,19,10,623
204635,8,19,11,635
204646,8,19,11,646
204700,8,19,12,700
204705,8,19,12,705
204724,8,19,12,724
204733,8,19,12,733
204751,8,20,1,1
204755,8,20,1,5
204766,8,20,1,16
204780,8,20,1,30
204784,8,20,1,34
204792,8,20,1,42
204796,8,20,1,46
204803,8,20,1,53
204815,8,20,2,65
204820,8,20,2,70
204824,8,20,2,74
204828,8,20,2,78
204829,8,20,2,79
204831,8,20,2,81
204841,8,20,2,91
204863,8,20,2,113
204872,8,20,2,122
204877,8,20,3,127
204885,8,20,3,135
204888,8,20,3,138
204894,8,20,3,144
204919,8,20,3,169
204920,8,20,3,170
204947,8,20,4,197
204957,8,20,4,207
204959,8,20,4,209
204967,8,20,4,217
204972,8,20,4,222
204997,8,20,4,247
205011,8,20,5,261
205018,8,20,5,268
205023,8,20,5,273
205033,8,20,5,283
205035,8,20,5,285
205036,8,20,5,286
205049,8,20,5,299
205059,8,20,5,309
205069,8,20,6,319
205071,8,20,6,321
205072,8,20,6,322
205073,8,20,6,323
205086,8,20,6,336
205089,8,20,6,339
205109,8,20,6,359
205110,8,20,6,360
205125,8,20,7,375
205159,8,20,7,409
205184,8,20,7,434
205189,8,20,8,439
205213,8,20,8,463
205228,8,20,8,478
205246,8,20,8,496
205248,8,20,8,498
205250,8,20,9,500
205257,8,20,9,507
205272,8,20,9,522
205273,8,20,9,523
205275,8,20,9,525
205277,8,20,9,527
205285,8,20,9,535
205306,8,20,9,556
205316,8,20,10,566
205321,8,20,10,571
205325,8,20,10,575
205331,8,20,10,581
205341,8,20,10,591
205347,8,20,10,597
205350,8,20,10,600
205368,8,20,10,618
205371,8,20,10,621
205376,8,20,11,626
205387,8,20,11,637
205390,8,20,11,640
205397,8,20,11,647
205411,8,20,11,661
205419,8,20,11,669
205439,8,20,12,689
205452,8,20,12,702
205461,8,20,12,711
205467,8,20,12,717
205468,8,20,12,718
205472,8,20,12,722
205474,8,20,12,724
205483,8,20,12,733
205484,8,20,12,734
205487,8,20,12,737
205490,8,20,12,740
205491,8,20,12,741
205495,8,20,12,745
205531,8,21,1,31
205555,8,21,1,55
205591,8,21,2,91
205604,8,21,2,104
205606,8,21,2,106
205642,8,21,3,142
205647,8,21,3,147
205656,8,21,3,156
205663,8,21,3,163
205664,8,21,3,164
205679,8,21,3,179
205723,8,21,4,223
205728,8,21,4,228
205731,8,21,4,231
205741,8,21,4,241
205744,8,21,4,244
205755,8,21,5,255
205781,8,21,5,281
205791,8,21,5,291
205797,8,21,5,297
205802,8,21,5,302
205805,8,21,5,305
205809,8,21,5,309
205828,8,21,6,328
205832,8,21,6,332
205834,8,21,6,334
205835,8,21,6,335
205843,8,21,6,343
205845,8,21,6,345
205857,8,21,6,357
205861,8,21,6,361
205862,8,21,6,362
205863,8,21,6,363
205873,8,21,6,373
205877,8,21,7,377
205889,8,21,7,389
205892,8,21,7,392
205909,8,21,7,409
205920,8,21,7,420
205939,8,21,8,439
205942,8,21,8,442
205966,8,21,8,466
205970,8,21,8,470
205975,8,21,8,475
205979,8,21,8,479
205988,8,21,8,488
206008,8,21,9,508
206026,8,21,9,526
206054,8,21,9,554
206073,8,21,10,573
206074,8,21,10,574
206077,8,21,10,577
206084,8,21,10,584
206086,8,21,10,586
206087,8,21,10,587
206097,8,21,10,597
206109,8,21,10,609
206115,8,21,10,615
206129,8,21,11,629
206140,8,21,11,640
206142,8,21,11,642
206163,8,21,11,663
206167,8,21,11,667
206180,8,21,11,680
206181,8,21,11,681
206207,8,21,12,707
206213,8,21,12,713
206223,8,21,12,723
206225,8,21,12,725
206230,8,21,12,730
206280,8,22,1,30
206300,8,22,1,50
206310,8,22,1,60
206316,8,22,2,66
206327,8,22,2,77
206328,8,22,2,78
206337,8,22,2,87
206346,8,22,2,96
206384,8,22,3,134
206425,8,22,3,175
206426,8,22,3,176
206453,8,22,4,203
206457,8,22,4,207
206478,8,22,4,228
206481,8,22,4,231
206508,8,22,5,258
206511,8,22,5,261
206536,8,22,5,286
206586,8,22,6,336
206589,8,22,6,339
206604,8,22,6,354
206624,8,22,6,374
206626,8,22,7,376
206627,8,22,7,377
206629,8,22,7,379
206633,8,22,7,383
206642,8,22,7,392
206647,8,22,7,397
206668,8,22,7,418
206670,8,22,7,420
206689,8,22,8,439
206691,8,22,8,441
206703,8,22,8,453
206716,8,22,8,466
206727,8,22,8,477
206736,8,22,8,486
206744,8,22,8,494
206773,8,22,9,523
206779,8,22,9,529
206798,8,22,9,548
206810,8,22,9,560
206859,8,22,10,609
206864,8,22,10,614
206870,8,22,10,620
206885,8,22,11,635
206896,8,22,11,646
206908,8,22,11,658
206912,8,22,11,662
206928,8,22,11,678
206929,8,22,11,679
206934,8,22,11,684
206944,8,22,12,694
206945,8,22,12,695
206949,8,22,12,699
206950,8,22,12,700
206953,8,22,12,703
206958,8,22,12,708
206959,8,22,12,709
206970,8,22,12,720
207001,8,23,1,1
207008,8,23,1,8
207021,8,23,1,21
207037,8,23,1,37
207038,8,23,1,38
207039,8,23,1,39
207044,8,23,1,44
207046,8,23,1,46
207066,8,23,2,66
207074,8,23,2,74
207080,8,23,2,80
207096,8,23,2,96
207116,8,23,2,116
207136,8,23,3,136
207143,8,23,3,143
207151,8,23,3,151
207157,8,23,3,157
207162,8,23,3,162
207167,8,23,3,167
207168,8,23,3,168
207177,8,23,3,177
207187,8,23,3,187
207188,8,23,4,188
207190,8,23,4,190
207195,8,23,4,195
207201,8,23,4,201
207213,8,23,4,213
207222,8,23,4,222
207231,8,23,4,231
207251,8,23,5,251
207253,8,23,5,253
207260,8,23,5,260
207271,8,23,5,271
207273,8,23,5,273
207275,8,23,5,275
207276,8,23,5,276
207284,8,23,5,284
207290,8,23,5,290
207305,8,23,5,305
207314,8,23,6,314
207337,8,23,6,337
207342,8,23,6,342
207352,8,23,6,352
207356,8,23,6,356
207387,8,23,7,387
207391,8,23,7,391
207393,8,23,7,393
207395,8,23,7,395
207399,8,23,7,399
207405,8,23,7,405
207411,8,23,7,411
207413,8,23,7,413
207422,8,23,7,422
207428,8,23,7,428
207435,8,23,7,435
207449,8,23,8,449
207461,8,23,8,461
207468,8,23,8,468
207470,8,23,8,470
207471,8,23,8,471
207484,8,23,8,484
207485,8,23,8,485
207501,8,23,9,501
207524,8,23,9,524
207553,8,23,9,553
207556,8,23,9,556
207560,8,23,9,560
207573,8,23,10,573
207574,8,23,10,574
207597,8,23,10,597
207609,8,23,10,609
207618,8,23,10,618
207622,8,23,10,622
207675,8,23,11,675
207742,8,23,12,742
207782,8,24,1,32
207785,8,24,1,35
207805,8,24,1,55
207806,8,24,1,56
207830,8,24,2,80
207876,8,24,3,126
207878,8,24,3,128
207881,8,24,3,131
207882,8,24,3,132
207892,8,24,3,142
207909,8,24,3,159
207918,8,24,3,168
207920,8,24,3,170
207923,8,24,3,173
207932,8,24,3,182
207934,8,24,3,184
207939,8,24,4,189
207940,8,24,4,190
207964,8,24,4,214
207985,8,24,4,235
207997,8,24,4,247
208003,8,24,5,253
208006,8,24,5,256
208021,8,24,5,271
